Format Version,1.23,Take Name,Take 2023-06-26 02.51.41 PM,Take Notes,,Capture Frame Rate,500.000000,Export Frame Rate,500.000000,Capture Start Time,2023-06-26 02.51.41.822 PM,Capture Start Frame,1562457,Total Frames in Take,4599,Total Exported Frames,4599,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1557,Unlabeled 1557,Unlabeled 1557,Unlabeled 1558,Unlabeled 1558,Unlabeled 1558,Unlabeled 1559,Unlabeled 1559,Unlabeled 1559
,ID,"64A549E3878145B11EE","64A549E3878145B11EE","64A549E3878145B11EE","64B549E3878145B11EE","64B549E3878145B11EE","64B549E3878145B11EE","64C549E3878145B11EE","64C549E3878145B11EE","64C549E3878145B11EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
2071,4.142000,28.117346,-101.130173,157.576950,24.134357,267.083557,280.992706,35.103386,10.326704,286.853516
2072,4.144000,28.117449,-101.131737,157.579269,24.134611,267.086182,280.994995,35.104137,10.326942,286.851044
2073,4.146000,28.117096,-101.133217,157.576309,24.137991,267.083374,280.994537,35.103775,10.328485,286.854584
2074,4.148000,28.120842,-101.130325,157.573593,24.133093,267.083801,280.995026,35.113964,10.321601,286.852417
2075,4.150000,28.118492,-101.129730,157.575317,24.135717,267.085388,280.996216,35.103813,10.329030,286.852173
2076,4.152000,28.115147,-101.133781,157.577637,24.134609,267.086823,280.995056,35.106537,10.330142,286.852112
2077,4.154000,28.112280,-101.132759,157.576508,24.133247,267.083740,280.992767,35.107738,10.326872,286.849243
2078,4.156000,28.115709,-101.126640,157.575760,24.134283,267.084106,280.994446,35.107502,10.327880,286.850555
2079,4.158000,28.116585,-101.129936,157.576401,24.136070,267.087555,280.999298,35.104080,10.327003,286.849121
2080,4.160000,28.110386,-101.130096,157.573364,24.130037,267.087158,280.994995,35.104568,10.328336,286.845367
2081,4.162000,28.115612,-101.131516,157.573853,24.136513,267.083771,280.994507,35.102863,10.321364,286.852539
2082,4.164000,28.115944,-101.133888,157.574692,24.133331,267.083710,280.995575,35.103271,10.322916,286.852539
2083,4.166000,28.117140,-101.132050,157.577026,24.133368,267.082581,280.990753,35.108112,10.321734,286.849121
2084,4.168000,28.113409,-101.130112,157.574783,24.133055,267.085022,280.995026,35.107185,10.323452,286.854034
2085,4.170000,28.113991,-101.136375,157.577927,24.135817,267.082855,280.998871,35.107197,10.320714,286.853363
2086,4.172000,28.115921,-101.133675,157.577805,24.133579,267.083221,280.993011,35.110790,10.325020,286.850525
2087,4.174000,28.114050,-101.131516,157.575974,24.135252,267.085266,280.997955,35.106544,10.325603,286.853180
2088,4.176000,28.115313,-101.129250,157.572693,24.134333,267.083679,280.994507,35.104362,10.323235,286.852844
2089,4.178000,28.119278,-101.129250,157.575882,24.133333,267.084839,280.993561,35.105625,10.321301,286.855286
2090,4.180000,28.115246,-101.130119,157.575760,24.134336,267.084167,280.988220,35.108063,10.327556,286.855713
2091,4.182000,28.116547,-101.129189,157.576523,24.137075,267.085388,280.992828,35.106987,10.323534,286.853088
2092,4.184000,28.115631,-101.132530,157.577499,24.134281,267.082581,280.994141,35.102516,10.325157,286.849976
2093,4.186000,28.112083,-101.129883,157.576233,24.133373,267.087006,280.998169,35.106220,10.323972,286.852844
2094,4.188000,28.113237,-101.131187,157.577728,24.135221,267.079559,280.991272,35.105957,10.322505,286.850891
2095,4.190000,28.115244,-101.133034,157.577225,24.134451,267.086853,280.994568,35.104549,10.321518,286.851593
2096,4.192000,28.114609,-101.131340,157.579117,24.133184,267.083282,280.997284,35.103779,10.323093,286.856415
2097,4.194000,28.116894,-101.130409,157.577377,24.136717,267.087433,280.997498,35.105350,10.324767,286.853394
2098,4.196000,28.116802,-101.129654,157.577347,24.134781,267.088440,280.994049,35.104885,10.327785,286.855316
2099,4.198000,28.115112,-101.130920,157.580109,24.134241,267.087585,280.994507,35.107376,10.325376,286.853821
2100,4.200000,28.115118,-101.131744,157.575089,24.133692,267.086151,280.993805,35.104191,10.326404,286.847992
2101,4.202000,28.114414,-101.127937,157.575333,24.135630,267.087860,280.999207,35.105530,10.324259,286.850586
2102,4.204000,28.113789,-101.128853,157.575607,24.136293,267.086426,280.995605,35.103848,10.326817,286.851410
2103,4.206000,28.110804,-101.131104,157.575897,24.135788,267.088074,280.994934,35.106712,10.327535,286.846741
2104,4.208000,28.114035,-101.132599,157.578827,24.132862,267.087555,280.991028,35.099930,10.324104,286.848602
2105,4.210000,28.117546,-101.131065,157.578568,24.137194,267.089813,280.994171,35.107452,10.322204,286.852325
2106,4.212000,28.116810,-101.131866,157.578003,24.133886,267.085754,280.991730,35.108932,10.322680,286.849792
2107,4.214000,28.121914,-101.129311,157.577637,24.136007,267.084656,280.995209,35.108944,10.324913,286.854889
2108,4.216000,28.118748,-101.132225,157.577316,24.133204,267.086212,280.992737,35.108871,10.328814,286.850616
2109,4.218000,28.113825,-101.132034,157.580383,24.136299,267.083557,280.992035,35.102642,10.324682,286.846191
2110,4.220000,28.116627,-101.129883,157.578262,24.134647,267.085846,280.992096,35.106010,10.322186,286.853333
2111,4.222000,28.117079,-101.126526,157.575867,24.137051,267.087616,280.995331,35.103821,10.328409,286.850311
2112,4.224000,28.116331,-101.129082,157.578461,24.135086,267.089661,280.991547,35.107037,10.324924,286.849762
2113,4.226000,28.114216,-101.131844,157.583344,24.134586,267.083862,280.994141,35.105515,10.325021,286.849976
2114,4.228000,28.113953,-101.129089,157.581772,24.134222,267.086792,280.995514,35.100533,10.331602,286.850464
2115,4.230000,28.112318,-101.126305,157.571976,24.135057,267.086670,280.991638,35.107491,10.329479,286.848175
2116,4.232000,28.117775,-101.129555,157.575195,24.133459,267.087708,280.994232,35.098373,10.332289,286.852386
2117,4.234000,28.113914,-101.133087,157.575104,24.132421,267.085052,280.993286,35.101562,10.325416,286.852753
2118,4.236000,28.108612,-101.128746,157.577652,24.136055,267.083740,280.993286,35.102013,10.326967,286.848022
2119,4.238000,28.109631,-101.129295,157.584137,24.133341,267.084045,280.994171,35.104401,10.327721,286.854919
2120,4.240000,28.113497,-101.133560,157.578262,24.135399,267.085449,280.994629,35.107143,10.326830,286.848267
2121,4.242000,28.111525,-101.129875,157.577179,24.136530,267.086060,280.994415,35.107903,10.326170,286.855713
2122,4.244000,28.117945,-101.130043,157.577606,24.136343,267.088562,280.996399,35.100174,10.328578,286.854248
2123,4.246000,28.115578,-101.128670,157.577164,24.136415,267.085785,280.992920,35.106453,10.332104,286.853729
2124,4.248000,28.110498,-101.128593,157.579102,24.136839,267.084442,280.993774,35.106743,10.326278,286.856049
2125,4.250000,28.113398,-101.127174,157.577988,24.135378,267.089020,280.993713,35.109711,10.326521,286.847229
2126,4.252000,28.116350,-101.128227,157.575928,24.136223,267.087250,280.991608,35.103458,10.327464,286.853760
2127,4.254000,28.113632,-101.126732,157.577576,24.132366,267.085785,280.994904,35.106789,10.334600,286.848236
2128,4.256000,28.117306,-101.131294,157.578323,24.136740,267.089203,280.991669,35.107166,10.330592,286.846649
2129,4.258000,28.115938,-101.129784,157.576248,24.134483,267.088318,280.990479,35.105759,10.325206,286.848419
2130,4.260000,28.116180,-101.130447,157.577774,24.138744,267.084106,280.989471,35.104824,10.327045,286.847870
2131,4.262000,28.115452,-101.128883,157.576431,24.134733,267.088074,280.992493,35.102386,10.325459,286.851440
2132,4.264000,28.112371,-101.132881,157.581223,24.135187,267.088013,280.997925,35.108624,10.326466,286.852844
2133,4.266000,28.116272,-101.130981,157.573181,24.137068,267.084106,280.996124,35.102066,10.326258,286.852264
2134,4.268000,28.112782,-101.135887,157.580856,24.134375,267.086395,280.994141,35.108288,10.324669,286.854462
2135,4.270000,28.114670,-101.133080,157.579895,24.136211,267.085907,280.998596,35.110443,10.322752,286.850281
2136,4.272000,28.117199,-101.135025,157.578461,24.134962,267.085510,280.991577,35.109112,10.322034,286.851105
2137,4.274000,28.116188,-101.131882,157.575867,24.132999,267.085663,280.993073,35.103497,10.322390,286.847046
2138,4.276000,28.115040,-101.132927,157.573914,24.134069,267.083710,280.991882,35.103786,10.326430,286.851013
2139,4.278000,28.115782,-101.131226,157.576874,24.136120,267.085327,280.993286,35.103413,10.331170,286.852081
2140,4.280000,28.113049,-101.133667,157.577225,24.137373,267.084686,280.991608,35.104187,10.322351,286.855316
2141,4.282000,28.112434,-101.131996,157.579544,24.133995,267.085175,280.997192,35.103443,10.325511,286.850861
2142,4.284000,28.115286,-101.130493,157.575592,24.131504,267.084137,280.994080,35.102280,10.323284,286.849670
2143,4.286000,28.113703,-101.128670,157.576981,24.135565,267.084045,280.995667,35.105225,10.322888,286.853882
2144,4.288000,28.118376,-101.130798,157.578506,24.135334,267.083740,280.994598,35.107849,10.327404,286.848602
2145,4.290000,28.115318,-101.134010,157.579178,24.140745,267.085327,280.996704,35.110958,10.326150,286.851837
2146,4.292000,28.118887,-101.134254,157.581009,24.137802,267.085815,280.997589,35.107857,10.319982,286.853912
2147,4.294000,28.118536,-101.134575,157.577835,24.138634,267.084290,280.992126,35.106548,10.325135,286.849945
2148,4.296000,28.113768,-101.132782,157.578842,24.135267,267.083710,280.993591,35.107357,10.328034,286.852081
2149,4.298000,28.115305,-101.129356,157.578323,24.136635,267.083527,280.991791,35.105057,10.320295,286.852600
2150,4.300000,28.110394,-101.134117,157.576675,24.136980,267.087769,280.993500,35.106373,10.321721,286.849213
2151,4.302000,28.113539,-101.134270,157.577759,24.135489,267.084808,280.993500,35.106689,10.325285,286.848328
2152,4.304000,28.111681,-101.132965,157.577423,24.133183,267.084442,280.993073,35.106888,10.327477,286.850983
2153,4.306000,28.111687,-101.130966,157.577194,24.133615,267.085785,280.993439,35.102612,10.322591,286.853516
2154,4.308000,28.113903,-101.132629,157.579575,24.136089,267.084473,280.990051,35.106316,10.328525,286.846405
2155,4.310000,28.111963,-101.131386,157.573105,24.135952,267.085175,280.996552,35.106121,10.323257,286.847778
2156,4.312000,28.115929,-101.127640,157.580109,24.133797,267.083527,280.993927,35.105991,10.325335,286.850311
2157,4.314000,28.117565,-101.131706,157.577789,24.135952,267.086853,280.995544,35.114319,10.326845,286.851257
2158,4.316000,28.114431,-101.130463,157.577316,24.135830,267.087311,280.994476,35.112358,10.327752,286.849884
2159,4.318000,28.118599,-101.129150,157.577454,24.136158,267.084106,280.990997,35.106693,10.326012,286.855408
2160,4.320000,28.113104,-101.135117,157.577225,24.134762,267.087555,280.994202,35.105904,10.325947,286.848572
2161,4.322000,28.117498,-101.131203,157.576584,24.134497,267.086212,280.989410,35.105705,10.328510,286.846069
2162,4.324000,28.112455,-101.130592,157.576218,24.133549,267.085449,280.990143,35.104309,10.330471,286.851501
2163,4.326000,28.115957,-101.130394,157.574692,24.133055,267.085632,280.988922,35.107697,10.329287,286.847260
2164,4.328000,28.112341,-101.131279,157.575333,24.131964,267.085205,280.994598,35.106941,10.326827,286.848541
2165,4.330000,28.110340,-101.130615,157.575043,24.134884,267.083435,280.994904,35.107357,10.325148,286.849457
2166,4.332000,28.117435,-101.130501,157.577637,24.137775,267.081665,280.995422,35.106392,10.323610,286.848114
2167,4.334000,28.115570,-101.129036,157.577393,24.135624,267.084686,280.990784,35.107193,10.326697,286.848450
2168,4.336000,28.115820,-101.129982,157.579895,24.138140,267.084259,280.991272,35.107773,10.327473,286.852631
2169,4.338000,28.112455,-101.130333,157.578491,24.133760,267.088287,280.994171,35.111042,10.325094,286.852722
2170,4.340000,28.115944,-101.128860,157.581253,24.137840,267.089569,280.995819,35.101131,10.327362,286.851257
2171,4.342000,28.113714,-101.127472,157.576889,24.134886,267.087952,280.996094,35.107788,10.327528,286.848145
2172,4.344000,28.113581,-101.129494,157.574081,24.132689,267.084900,280.991272,35.107761,10.322697,286.850769
2173,4.346000,28.113104,-101.128838,157.578217,24.133146,267.084229,280.994171,35.105579,10.325661,286.847504
2174,4.348000,28.110191,-101.132439,157.576324,24.133493,267.086609,280.992615,35.103676,10.328520,286.854401
2175,4.350000,28.111588,-101.129639,157.575470,24.134047,267.087158,280.993286,35.103455,10.328833,286.849884
2176,4.352000,28.112955,-101.128159,157.579132,24.134714,267.083405,280.993835,35.104744,10.327199,286.850739
2177,4.354000,28.115173,-101.126785,157.576645,24.134739,267.081207,280.989563,35.100979,10.334431,286.847687
2178,4.356000,28.111519,-101.129097,157.584183,24.133621,267.086456,280.992310,35.106243,10.328467,286.851318
2179,4.358000,28.113047,-101.129265,157.580429,24.135443,267.087952,280.993805,35.107147,10.325014,286.855865
2180,4.360000,28.117258,-101.127975,157.579254,24.134090,267.087128,280.993683,35.114231,10.323288,286.850616
2181,4.362000,28.118355,-101.126839,157.578705,24.136316,267.084869,280.993774,35.106205,10.331820,286.853760
2182,4.364000,28.119616,-101.126640,157.575348,24.137762,267.084259,280.989838,35.110344,10.329238,286.853058
2183,4.366000,28.117474,-101.129501,157.580154,24.138020,267.086670,280.994965,35.104729,10.329887,286.854980
2184,4.368000,28.115368,-101.130501,157.581070,24.133715,267.084473,280.992950,35.106609,10.326861,286.852020
2185,4.370000,28.111719,-101.125587,157.577194,24.135704,267.083832,280.988556,35.107269,10.324651,286.847076
2186,4.372000,28.114851,-101.132011,157.576279,24.134630,267.085144,280.990387,35.106724,10.326434,286.851013
2187,4.374000,28.112511,-101.132149,157.581604,24.135603,267.083588,280.991425,35.097149,10.326859,286.852112
2188,4.376000,28.110748,-101.130302,157.575439,24.132656,267.086670,280.993378,35.102955,10.326843,286.850586
2189,4.378000,28.110703,-101.128670,157.574036,24.135649,267.082855,280.991180,35.107895,10.321312,286.846802
2190,4.380000,28.112936,-101.127754,157.580383,24.134022,267.083008,280.993134,35.105438,10.329024,286.852203
2191,4.382000,28.117092,-101.134262,157.577133,24.135027,267.085083,280.995361,35.105865,10.326540,286.852936
2192,4.384000,28.112360,-101.130341,157.581177,24.138121,267.084595,280.994202,35.104748,10.324493,286.856964
2193,4.386000,28.115452,-101.126083,157.577042,24.132519,267.085144,280.997009,35.099838,10.328462,286.850586
2194,4.388000,28.115883,-101.128014,157.576340,24.135719,267.085419,280.991608,35.106815,10.324016,286.850494
2195,4.390000,28.115042,-101.127594,157.578308,24.135052,267.086700,280.996460,35.104649,10.327484,286.847870
2196,4.392000,28.110491,-101.129410,157.575607,24.138384,267.083221,280.995972,35.099281,10.330048,286.849609
2197,4.394000,28.114573,-101.127792,157.579102,24.135685,267.084595,280.990448,35.100327,10.324857,286.852142
2198,4.396000,28.114599,-101.128670,157.577042,24.133533,267.084869,280.994415,35.106842,10.325299,286.849518
2199,4.398000,28.108564,-101.126846,157.576508,24.134855,267.085388,280.990387,35.106270,10.330776,286.846680
2200,4.400000,28.117130,-101.133667,157.574722,24.135099,267.082245,280.989227,35.112930,10.325989,286.850250
2201,4.402000,28.110645,-101.131653,157.577942,24.135143,267.083984,280.996277,35.103832,10.323011,286.855713
2202,4.404000,28.118544,-101.134155,157.576324,24.137333,267.083130,280.994354,35.114227,10.324730,286.849426
2203,4.406000,28.117928,-101.130920,157.580109,24.135321,267.084015,280.991730,35.107464,10.327659,286.852783
2204,4.408000,28.115511,-101.127449,157.578415,24.134024,267.080933,280.994537,35.110344,10.329590,286.849670
2205,4.410000,28.115982,-101.133240,157.574020,24.137226,267.085571,280.992767,35.104115,10.326303,286.852417
2206,4.412000,28.114347,-101.129654,157.578125,24.132669,267.082062,280.994537,35.104065,10.326848,286.853180
2207,4.414000,28.113653,-101.131149,157.577454,24.134069,267.083801,280.990143,35.108688,10.322192,286.850647
2208,4.416000,28.112259,-101.131042,157.576035,24.134975,267.085266,280.989838,35.102604,10.325344,286.852417
2209,4.418000,28.112545,-101.130814,157.578232,24.131798,267.082092,280.990265,35.104588,10.327516,286.850006
2210,4.420000,28.114635,-101.132103,157.572952,24.132893,267.082428,280.991608,35.104095,10.323010,286.848755
2211,4.422000,28.114994,-101.130875,157.574753,24.132893,267.083038,280.991272,35.102417,10.325637,286.846680
2212,4.424000,28.112474,-101.132111,157.578217,24.133886,267.083862,280.993408,35.109154,10.325657,286.853119
2213,4.426000,28.117735,-101.131676,157.576614,24.137188,267.085907,280.994934,35.109249,10.324380,286.852997
2214,4.428000,28.114040,-101.132851,157.579178,24.135830,267.083496,280.993774,35.110722,10.323034,286.852661
2215,4.430000,28.121883,-101.129456,157.582886,24.135241,267.082367,280.993896,35.105797,10.326210,286.855072
2216,4.432000,28.116375,-101.133232,157.578064,24.134834,267.087158,280.992828,35.108608,10.331341,286.850067
2217,4.434000,28.115545,-101.131073,157.581314,24.134142,267.086914,280.996490,35.111839,10.327136,286.849091
2218,4.436000,28.110380,-101.129539,157.576401,24.136255,267.085571,280.995056,35.106956,10.327085,286.850159
2219,4.438000,28.114258,-101.128899,157.579254,24.134527,267.082794,280.988495,35.103462,10.325386,286.854156
2220,4.440000,28.115480,-101.130211,157.578232,24.135645,267.084961,280.988617,35.109894,10.325486,286.847595
2221,4.442000,28.113869,-101.128159,157.578598,24.133404,267.084137,280.991913,35.102699,10.329277,286.846802
2222,4.444000,28.117065,-101.130936,157.573593,24.135046,267.083893,280.992218,35.104759,10.324296,286.849854
2223,4.446000,28.113403,-101.129082,157.575851,24.133245,267.083862,280.991364,35.109535,10.325736,286.852020
2224,4.448000,28.116228,-101.132668,157.575317,24.134588,267.079346,280.992645,35.108505,10.329353,286.844910
2225,4.450000,28.114376,-101.127846,157.580627,24.135324,267.081848,280.991486,35.107330,10.327071,286.850800
2226,4.452000,28.114788,-101.132088,157.581818,24.137083,267.085297,280.994568,35.104565,10.328454,286.852142
2227,4.454000,28.111391,-101.131310,157.579514,24.134764,267.082245,280.996735,35.105404,10.328765,286.854980
2228,4.456000,28.113695,-101.126877,157.578125,24.135714,267.086731,280.991455,35.103626,10.326968,286.853210
2229,4.458000,28.110216,-101.130486,157.574570,24.135197,267.085327,280.992554,35.099747,10.325418,286.852478
2230,4.460000,28.113705,-101.133011,157.580765,24.133291,267.083984,280.989594,35.106453,10.327403,286.849091
2231,4.462000,28.116119,-101.127663,157.577728,24.130405,267.084900,280.989014,35.107044,10.328782,286.848999
2232,4.464000,28.111273,-101.131859,157.581650,24.135378,267.080444,280.989624,35.102280,10.327758,286.846924
2233,4.466000,28.116035,-101.131355,157.578415,24.137497,267.085480,280.993408,35.102085,10.325676,286.852997
2234,4.468000,28.110146,-101.131104,157.576294,24.137796,267.084076,280.993317,35.103413,10.324563,286.853424
2235,4.470000,28.119143,-101.128418,157.576401,24.137962,267.086945,280.994446,35.108807,10.326743,286.850555
2236,4.472000,28.115950,-101.132828,157.575500,24.135534,267.086090,281.000732,35.108063,10.324185,286.853516
2237,4.474000,28.114132,-101.128098,157.579971,24.137192,267.082520,280.999207,35.110756,10.327871,286.852417
2238,4.476000,28.110743,-101.127739,157.577255,24.137993,267.082214,280.992584,35.108376,10.327532,286.848480
2239,4.478000,28.116154,-101.133415,157.578598,24.138056,267.083221,280.991669,35.109127,10.324864,286.849579
2240,4.480000,28.112850,-101.126137,157.580643,24.136757,267.085907,280.994568,35.101967,10.324907,286.852661
2241,4.482000,28.118912,-101.129799,157.573441,24.137142,267.084167,280.994568,35.106262,10.329050,286.849762
2242,4.484000,28.113964,-101.126297,157.577347,24.130989,267.083923,280.991455,35.099579,10.329956,286.848022
2243,4.486000,28.112562,-101.131805,157.577454,24.135216,267.084961,280.991241,35.104095,10.329359,286.851196
2244,4.488000,28.115753,-101.130417,157.577835,24.132233,267.082611,280.992584,35.104076,10.328934,286.849823
2245,4.490000,28.113153,-101.132210,157.579361,24.133131,267.082764,280.994263,35.107288,10.325432,286.846832
2246,4.492000,28.111303,-101.129494,157.578445,24.129675,267.083618,280.989777,35.102169,10.327884,286.849915
2247,4.494000,28.115835,-101.128098,157.576569,24.134529,267.082489,280.994141,35.102768,10.326189,286.854218
2248,4.496000,28.119120,-101.131828,157.575897,24.135717,267.083191,280.993317,35.106018,10.327938,286.854858
2249,4.498000,28.116962,-101.129906,157.578476,24.137287,267.085968,280.996582,35.106468,10.327572,286.854248
2250,4.500000,28.111269,-101.133072,157.580338,24.135477,267.084595,280.996246,35.106903,10.328110,286.851562
2251,4.502000,28.115614,-101.131134,157.575302,24.136925,267.084167,280.993134,35.107403,10.323471,286.854462
2252,4.504000,28.118744,-101.131126,157.581772,24.133848,267.085236,280.994537,35.109966,10.324716,286.850433
2253,4.506000,28.112125,-101.128319,157.579453,24.137833,267.085571,280.991241,35.103836,10.321799,286.849335
2254,4.508000,28.109785,-101.129044,157.578064,24.136059,267.084412,280.994568,35.108826,10.327042,286.850647
2255,4.510000,28.112900,-101.130714,157.573563,24.137386,267.086334,280.990601,35.104061,10.327621,286.854584
2256,4.512000,28.114361,-101.129829,157.574173,24.137875,267.082520,280.993011,35.102135,10.331024,286.850769
2257,4.514000,28.113997,-101.129074,157.579910,24.136087,267.083374,280.993317,35.103203,10.328624,286.850647
2258,4.516000,28.115545,-101.131088,157.580368,24.137749,267.083557,280.993683,35.108097,10.325475,286.850891
2259,4.518000,28.114569,-101.132668,157.582184,24.133114,267.086945,280.997437,35.110538,10.329698,286.850769
2260,4.520000,28.112053,-101.128021,157.581833,24.134869,267.086578,280.993988,35.104610,10.330026,286.855530
2261,4.522000,28.117914,-101.130112,157.581863,24.136456,267.084045,280.993683,35.107643,10.327026,286.853424
2262,4.524000,28.115450,-101.127991,157.579697,24.136631,267.085602,280.997314,35.104801,10.332125,286.850647
2263,4.526000,28.111187,-101.126808,157.577911,24.133587,267.084930,280.994110,35.105869,10.329049,286.848877
2264,4.528000,28.112959,-101.130646,157.577255,24.132526,267.083862,280.993591,35.105904,10.330114,286.850861
2265,4.530000,28.114555,-101.125862,157.576508,24.134192,267.083038,280.995850,35.100800,10.326759,286.850830
2266,4.532000,28.111229,-101.133171,157.574692,24.132402,267.085968,280.991089,35.104671,10.325453,286.850189
2267,4.534000,28.110079,-101.133820,157.575439,24.134018,267.082458,280.991150,35.098957,10.325024,286.854218
2268,4.536000,28.109686,-101.132027,157.573715,24.135185,267.080963,280.989258,35.105263,10.321552,286.851593
2269,4.538000,28.113005,-101.133926,157.578979,24.130558,267.082306,280.993713,35.103489,10.325880,286.850433
2270,4.540000,28.116734,-101.131981,157.577881,24.134697,267.079254,280.993073,35.108433,10.327505,286.851257
2271,4.542000,28.115475,-101.130028,157.574860,24.136095,267.080414,280.994446,35.107761,10.326894,286.848694
2272,4.544000,28.114588,-101.130379,157.578979,24.136375,267.080780,280.992432,35.109543,10.328417,286.851379
2273,4.546000,28.119343,-101.133446,157.580597,24.136215,267.081879,280.992950,35.111233,10.321129,286.854156
2274,4.548000,28.118507,-101.130592,157.577286,24.136711,267.084015,280.993622,35.105476,10.329130,286.850250
2275,4.550000,28.113300,-101.130226,157.575897,24.137388,267.086670,280.991089,35.105785,10.333452,286.848877
2276,4.552000,28.113237,-101.130844,157.580002,24.140482,267.085114,280.991913,35.105476,10.323365,286.853668
2277,4.554000,28.116343,-101.132111,157.576248,24.134796,267.084961,280.994965,35.106667,10.324934,286.852539
2278,4.556000,28.113575,-101.130272,157.576569,24.130623,267.085968,280.992706,35.106270,10.327836,286.853882
2279,4.558000,28.111774,-101.132248,157.575760,24.132994,267.082184,280.994141,35.103001,10.325741,286.855103
2280,4.560000,28.117508,-101.132973,157.578537,24.133350,267.082703,280.988556,35.101570,10.326010,286.849060
2281,4.562000,28.114315,-101.132523,157.582626,24.133839,267.082062,280.990967,35.109123,10.321946,286.850830
2282,4.564000,28.113031,-101.133499,157.574234,24.134253,267.082336,280.991730,35.104523,10.325168,286.850098
2283,4.566000,28.115229,-101.130867,157.579712,24.133831,267.083191,280.989410,35.107815,10.321105,286.854950
2284,4.568000,28.113415,-101.130638,157.575043,24.134493,267.084473,280.995483,35.102573,10.328090,286.854187
2285,4.570000,28.116573,-101.131142,157.578751,24.134071,267.082764,280.992065,35.106441,10.324812,286.858490
2286,4.572000,28.116394,-101.128242,157.573441,24.135366,267.085114,280.995026,35.102863,10.325302,286.855865
2287,4.574000,28.114786,-101.133698,157.580399,24.135649,267.084625,280.992737,35.099308,10.327868,286.850677
2288,4.576000,28.112223,-101.128151,157.575684,24.131721,267.085297,280.993439,35.103081,10.327694,286.849792
2289,4.578000,28.111864,-101.129097,157.575897,24.132832,267.083191,280.990082,35.106133,10.328207,286.847046
2290,4.580000,28.112461,-101.130966,157.575165,24.133007,267.088379,280.992981,35.103249,10.325548,286.848114
2291,4.582000,28.114515,-101.127785,157.577347,24.134140,267.084930,280.996338,35.102245,10.326922,286.847412
2292,4.584000,28.111305,-101.130333,157.575974,24.135191,267.083313,280.991302,35.106415,10.324706,286.852997
2293,4.586000,28.114569,-101.135124,157.580093,24.137609,267.085419,280.994629,35.106689,10.328878,286.852936
2294,4.588000,28.114126,-101.133247,157.578140,24.135120,267.082367,280.994537,35.109337,10.321200,286.854553
2295,4.590000,28.118128,-101.127174,157.578217,24.136286,267.085022,280.998230,35.111736,10.323164,286.853424
2296,4.592000,28.118883,-101.128471,157.577591,24.136335,267.084167,280.999390,35.105129,10.322994,286.855438
2297,4.594000,28.114420,-101.131401,157.574829,24.137537,267.083466,280.994629,35.103027,10.328556,286.852936
2298,4.596000,28.114790,-101.129761,157.576126,24.135313,267.086151,280.991272,35.107067,10.326891,286.852264
2299,4.598000,28.113525,-101.130234,157.577103,24.134541,267.084900,280.992340,35.105965,10.326082,286.854340
2300,4.600000,28.113121,-101.127838,157.575363,24.132225,267.081757,280.991577,35.100800,10.323149,286.849823
2301,4.602000,28.116663,-101.129654,157.573441,24.134670,267.081055,280.992645,35.105320,10.324777,286.851807
2302,4.604000,28.111897,-101.130600,157.575806,24.130957,267.082489,280.996826,35.101452,10.325184,286.855988
2303,4.606000,28.112991,-101.130005,157.577362,24.133669,267.083740,280.993134,35.105373,10.326171,286.852570
2304,4.608000,28.114100,-101.129997,157.579834,24.131525,267.085419,280.992828,35.100563,10.327951,286.855743
2305,4.610000,28.114944,-101.128868,157.582092,24.133917,267.085175,280.995728,35.105602,10.321706,286.858948
2306,4.612000,28.115282,-101.130005,157.579193,24.132610,267.084656,280.995605,35.104954,10.323820,286.856567
2307,4.614000,28.117235,-101.128464,157.578644,24.136211,267.081635,280.997589,35.107700,10.332104,286.850525
2308,4.616000,28.120598,-101.133026,157.581543,24.137201,267.082001,280.993256,35.106964,10.328341,286.849121
2309,4.618000,28.114874,-101.131630,157.580231,24.137054,267.082855,280.993378,35.106590,10.326344,286.859314
2310,4.620000,28.115330,-101.131920,157.576035,24.133217,267.083374,280.995819,35.110550,10.322487,286.853149
2311,4.622000,28.112913,-101.129654,157.576233,24.136885,267.084534,280.995636,35.105911,10.326984,286.851074
2312,4.624000,28.116360,-101.127785,157.579391,24.131687,267.083527,280.993317,35.100723,10.328717,286.856598
2313,4.626000,28.115543,-101.129631,157.577499,24.133022,267.083649,280.992706,35.101734,10.332805,286.852814
2314,4.628000,28.113438,-101.126793,157.574814,24.133293,267.080963,280.990936,35.104488,10.325924,286.852722
2315,4.630000,28.113892,-101.129471,157.579453,24.133064,267.084900,280.990234,35.103569,10.323372,286.850555
2316,4.632000,28.114780,-101.130394,157.584366,24.133945,267.087433,280.998627,35.105133,10.327864,286.854584
2317,4.634000,28.115139,-101.128090,157.582321,24.135118,267.085358,280.993896,35.103222,10.329738,286.855682
2318,4.636000,28.120876,-101.129906,157.577835,24.133669,267.084656,280.996521,35.100243,10.328988,286.854919
2319,4.638000,28.114693,-101.128410,157.583252,24.134377,267.086029,281.000000,35.104534,10.333185,286.854614
2320,4.640000,28.113632,-101.130569,157.580627,24.132038,267.083893,280.997803,35.103680,10.330465,286.853333
