Format Version,1.23,Take Name,Take 2023-06-26 02.54.44 PM,Take Notes,,Capture Frame Rate,500.000000,Export Frame Rate,500.000000,Capture Start Time,2023-06-26 02.54.44.670 PM,Capture Start Frame,1653881,Total Frames in Take,9033,Total Exported Frames,9033,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2644,5.288000,28.240252,-101.121429,157.482986,23.775782,266.870453,281.193390,35.227230,10.171418,286.880096
2645,5.290000,28.232653,-101.117615,157.484985,23.774580,266.869659,281.190033,35.220860,10.177091,286.874542
2646,5.292000,28.232315,-101.123421,157.484421,23.776569,266.869995,281.194031,35.220482,10.176875,286.877380
2647,5.294000,28.236959,-101.120621,157.481689,23.774336,266.867645,281.188751,35.220718,10.178143,286.877869
2648,5.296000,28.237627,-101.127228,157.488266,23.772467,266.868225,281.189117,35.220764,10.173699,286.880890
2649,5.298000,28.234133,-101.124077,157.481934,23.772745,266.865723,281.187317,35.219913,10.174976,286.879303
2650,5.300000,28.233589,-101.123276,157.488449,23.771976,266.867554,281.186523,35.218964,10.164510,286.880829
2651,5.302000,28.233974,-101.123779,157.485352,23.770884,266.869995,281.189636,35.222530,10.171306,286.872162
2652,5.304000,28.239079,-101.118874,157.480667,23.771000,266.870483,281.189911,35.220329,10.176456,286.877197
2653,5.306000,28.238091,-101.124535,157.481720,23.773153,266.867004,281.190338,35.225071,10.173588,286.874786
2654,5.308000,28.234362,-101.123291,157.482559,23.772827,266.868134,281.191742,35.227226,10.169786,286.873505
2655,5.310000,28.236776,-101.119102,157.484100,23.773293,266.870575,281.189545,35.222858,10.170888,286.877319
2656,5.312000,28.235834,-101.118843,157.484070,23.773626,266.870789,281.186035,35.224548,10.173133,286.879669
2657,5.314000,28.240654,-101.121376,157.488266,23.774862,266.870880,281.190582,35.225445,10.175157,286.875092
2658,5.316000,28.236465,-101.123741,157.484924,23.774420,266.870728,281.186981,35.221893,10.170547,286.875824
2659,5.318000,28.240171,-101.124565,157.486115,23.773972,266.869965,281.190521,35.228386,10.171752,286.877777
2660,5.320000,28.237064,-101.119827,157.484756,23.771366,266.870728,281.189941,35.227180,10.171629,286.877563
2661,5.322000,28.235895,-101.121651,157.480835,23.772738,266.869019,281.188690,35.223236,10.173994,286.873505
2662,5.324000,28.235481,-101.122757,157.485092,23.773333,266.869934,281.190948,35.224461,10.175726,286.877930
2663,5.326000,28.238932,-101.123405,157.482315,23.774704,266.869690,281.191406,35.223095,10.172794,286.878235
2664,5.328000,28.235142,-101.122459,157.484268,23.771051,266.872101,281.194092,35.225048,10.173344,286.879730
2665,5.330000,28.236309,-101.119644,157.484375,23.772987,266.867950,281.188049,35.227024,10.172752,286.873169
2666,5.332000,28.235371,-101.121513,157.480179,23.775286,266.870728,281.191589,35.221497,10.173387,286.878387
2667,5.334000,28.237459,-101.121300,157.483383,23.774540,266.866821,281.185883,35.217522,10.170495,286.878082
2668,5.336000,28.237438,-101.120308,157.483246,23.772602,266.869598,281.190399,35.221447,10.173754,286.878387
2669,5.338000,28.229229,-101.121880,157.485977,23.773605,266.870880,281.192139,35.218937,10.171358,286.880127
2670,5.340000,28.236940,-101.119141,157.483017,23.774252,266.869537,281.188660,35.225666,10.174214,286.875885
2671,5.342000,28.234417,-101.120865,157.483536,23.773664,266.870880,281.192017,35.224258,10.174731,286.874756
2672,5.344000,28.234968,-101.123260,157.487671,23.774565,266.867676,281.191345,35.221073,10.170343,286.875458
2673,5.346000,28.237860,-101.121002,157.483749,23.774065,266.870026,281.191650,35.224522,10.179214,286.871857
2674,5.348000,28.234230,-101.120758,157.486771,23.773781,266.868774,281.191498,35.225777,10.176713,286.876129
2675,5.350000,28.241774,-101.121513,157.484222,23.773643,266.870728,281.191711,35.223282,10.173891,286.870117
2676,5.352000,28.236370,-101.121758,157.485336,23.776253,266.870728,281.188904,35.227295,10.171140,286.878021
2677,5.354000,28.234730,-101.118652,157.487137,23.773352,266.873047,281.191956,35.222385,10.177063,286.875610
2678,5.356000,28.238018,-101.121338,157.482895,23.774082,266.868439,281.186523,35.225922,10.173707,286.877747
2679,5.358000,28.239492,-101.120430,157.485764,23.774788,266.868164,281.189484,35.227364,10.177732,286.872192
2680,5.360000,28.238655,-101.121429,157.482910,23.775185,266.869843,281.192139,35.222599,10.174386,286.875793
2681,5.362000,28.234829,-101.122353,157.479721,23.772043,266.867279,281.190094,35.223923,10.171829,286.876892
2682,5.364000,28.237612,-101.118759,157.483307,23.771917,266.865417,281.190765,35.221558,10.173102,286.877075
2683,5.366000,28.235594,-101.122932,157.484360,23.775524,266.868866,281.191071,35.219257,10.174342,286.876160
2684,5.368000,28.234037,-101.124512,157.486038,23.773731,266.868103,281.185730,35.226585,10.178469,286.873932
2685,5.370000,28.237398,-101.124062,157.486023,23.772041,266.870056,281.191193,35.220131,10.174074,286.875275
2686,5.372000,28.236744,-101.119873,157.478577,23.772873,266.871796,281.190460,35.225128,10.172363,286.879608
2687,5.374000,28.231747,-101.123039,157.483459,23.772432,266.870605,281.187683,35.222443,10.173927,286.876587
2688,5.376000,28.234236,-101.123421,157.483246,23.772839,266.866455,281.192841,35.223724,10.172622,286.878204
2689,5.378000,28.236528,-101.120987,157.482788,23.771395,266.869141,281.189209,35.220764,10.176319,286.878754
2690,5.380000,28.237463,-101.120255,157.482132,23.773960,266.867035,281.188385,35.225861,10.176476,286.876923
2691,5.382000,28.238081,-101.123062,157.485870,23.771324,266.868530,281.190277,35.218166,10.175698,286.882843
2692,5.384000,28.238394,-101.125618,157.485870,23.773008,266.870209,281.187286,35.224895,10.173245,286.879425
2693,5.386000,28.234602,-101.121925,157.483429,23.771442,266.871887,281.190491,35.231400,10.169364,286.880402
2694,5.388000,28.236849,-101.119713,157.482178,23.772501,266.869690,281.190918,35.225201,10.175710,286.880005
2695,5.390000,28.234627,-101.124107,157.484207,23.778028,266.869598,281.191010,35.224377,10.173941,286.879883
2696,5.392000,28.235964,-101.122070,157.482574,23.774067,266.868439,281.190979,35.225586,10.168006,286.874420
2697,5.394000,28.238379,-101.122086,157.485489,23.776934,266.866333,281.189850,35.227528,10.170691,286.874573
2698,5.396000,28.235834,-101.124107,157.483871,23.776075,266.868805,281.189850,35.226776,10.174877,286.870331
2699,5.398000,28.238018,-101.123314,157.486206,23.777098,266.868378,281.187683,35.227253,10.174430,286.878601
2700,5.400000,28.239353,-101.123619,157.481400,23.772228,266.872162,281.188324,35.227524,10.172165,286.876251
2701,5.402000,28.234144,-101.122337,157.480042,23.775900,266.870850,281.191406,35.225361,10.170799,286.880829
2702,5.404000,28.232044,-101.121071,157.486694,23.775364,266.867737,281.185852,35.224812,10.173515,286.875916
2703,5.406000,28.237835,-101.121918,157.480148,23.773558,266.869843,281.192017,35.221077,10.174321,286.877167
2704,5.408000,28.236231,-101.122177,157.485565,23.774664,266.869415,281.187958,35.218334,10.174554,286.876892
2705,5.410000,28.233690,-101.121696,157.484711,23.775927,266.869110,281.190338,35.224289,10.172711,286.878937
2706,5.412000,28.238428,-101.123138,157.486053,23.774897,266.869324,281.194702,35.221123,10.172828,286.879150
2707,5.414000,28.234573,-101.123100,157.481689,23.774239,266.870117,281.186615,35.224823,10.174615,286.880157
2708,5.416000,28.236092,-101.123512,157.481018,23.771946,266.867401,281.188995,35.224907,10.173493,286.876923
2709,5.418000,28.237543,-101.124046,157.488846,23.775698,266.871857,281.192108,35.227581,10.172239,286.877472
2710,5.420000,28.241272,-101.121735,157.480148,23.773151,266.873016,281.189789,35.227322,10.173103,286.876129
2711,5.422000,28.241398,-101.123177,157.484619,23.776030,266.868469,281.188995,35.218472,10.175649,286.878815
2712,5.424000,28.236794,-101.123642,157.485397,23.773857,266.867859,281.190918,35.226044,10.172386,286.877167
2713,5.426000,28.235611,-101.122276,157.481522,23.773073,266.870117,281.189880,35.227440,10.171800,286.876282
2714,5.428000,28.238897,-101.121826,157.483658,23.771828,266.869507,281.188538,35.230343,10.173623,286.878876
2715,5.430000,28.239149,-101.121750,157.481277,23.776377,266.867493,281.189972,35.229687,10.171965,286.875641
2716,5.432000,28.238678,-101.120651,157.481277,23.772022,266.869141,281.189148,35.232624,10.171568,286.870758
2717,5.434000,28.239010,-101.124519,157.484711,23.775280,266.869690,281.190002,35.226730,10.171857,286.878265
2718,5.436000,28.238562,-101.121872,157.485550,23.774675,266.867889,281.187988,35.224751,10.175659,286.874115
2719,5.438000,28.235294,-101.123413,157.488190,23.775282,266.871643,281.187958,35.226631,10.173815,286.878052
2720,5.440000,28.235456,-101.120789,157.483673,23.772404,266.872040,281.191803,35.228100,10.175292,286.874451
2721,5.442000,28.232389,-101.125641,157.485870,23.770361,266.869995,281.190125,35.215107,10.176048,286.877289
2722,5.444000,28.234245,-101.121994,157.486450,23.774244,266.868896,281.191162,35.221386,10.175598,286.878326
2723,5.446000,28.231663,-101.121269,157.482498,23.774328,266.869537,281.189972,35.223015,10.173267,286.872437
2724,5.448000,28.234493,-101.119217,157.479599,23.771523,266.869751,281.188293,35.216053,10.175982,286.873444
2725,5.450000,28.233126,-101.119217,157.485016,23.770607,266.869202,281.187592,35.225052,10.170273,286.880310
2726,5.452000,28.231249,-101.123634,157.485031,23.773041,266.868988,281.189178,35.222305,10.172919,286.878571
2727,5.454000,28.240255,-101.124023,157.483078,23.773129,266.872742,281.192352,35.226238,10.174425,286.877350
2728,5.456000,28.234285,-101.116837,157.481857,23.776274,266.870361,281.193787,35.224411,10.173270,286.879852
2729,5.458000,28.240765,-101.123428,157.485550,23.772581,266.870300,281.189758,35.231258,10.171748,286.874573
2730,5.460000,28.238663,-101.121315,157.485397,23.775129,266.871735,281.192871,35.230381,10.173937,286.878204
2731,5.462000,28.239338,-101.123344,157.484604,23.776012,266.870605,281.188080,35.228214,10.170561,286.882050
2732,5.464000,28.236216,-101.121788,157.483093,23.776829,266.868256,281.190277,35.224564,10.173318,286.872833
2733,5.466000,28.238966,-101.123016,157.482941,23.776434,266.869781,281.186676,35.227329,10.169628,286.877228
2734,5.468000,28.235220,-101.122032,157.480988,23.775850,266.867615,281.192719,35.229435,10.170727,286.874512
2735,5.470000,28.238430,-101.120483,157.482132,23.774559,266.870087,281.188812,35.225090,10.170913,286.874756
2736,5.472000,28.237329,-101.124283,157.479233,23.777784,266.870331,281.192780,35.224056,10.175421,286.873566
2737,5.474000,28.235226,-101.122154,157.478012,23.774765,266.869202,281.190063,35.225849,10.169060,286.874176
2738,5.476000,28.233606,-101.124138,157.483566,23.771803,266.867828,281.190704,35.221291,10.171671,286.878418
2739,5.478000,28.233881,-101.127747,157.487228,23.775291,266.867798,281.189819,35.221539,10.169250,286.881409
2740,5.480000,28.236715,-101.123650,157.480682,23.772438,266.869904,281.187653,35.223907,10.171238,286.874695
2741,5.482000,28.235491,-101.122299,157.484161,23.774515,266.868347,281.183655,35.225685,10.167524,286.876129
2742,5.484000,28.235090,-101.124969,157.482895,23.770960,266.868683,281.189484,35.226830,10.164536,286.873444
2743,5.486000,28.233547,-101.124374,157.484528,23.772512,266.866852,281.190704,35.224728,10.167482,286.877777
2744,5.488000,28.233805,-101.124054,157.487457,23.775925,266.870117,281.189728,35.223553,10.173541,286.877319
2745,5.490000,28.238567,-101.125328,157.485062,23.777523,266.867615,281.186066,35.225807,10.166553,286.874695
2746,5.492000,28.237278,-101.122047,157.481812,23.776489,266.868164,281.189026,35.222645,10.167500,286.878784
2747,5.494000,28.236996,-101.122269,157.488571,23.775475,266.869232,281.192657,35.226376,10.169149,286.877014
2748,5.496000,28.235308,-101.123863,157.484329,23.773827,266.873291,281.188324,35.224525,10.170719,286.876556
2749,5.498000,28.240265,-101.118332,157.484955,23.776478,266.871338,281.189789,35.230103,10.171017,286.876160
2750,5.500000,28.238640,-101.119843,157.484756,23.774736,266.867920,281.187042,35.229465,10.170194,286.873291
2751,5.502000,28.237516,-101.123192,157.487671,23.773897,266.866760,281.190674,35.231567,10.169013,286.874908
2752,5.504000,28.237974,-101.122818,157.490402,23.775875,266.870239,281.186462,35.224770,10.173215,286.879883
2753,5.506000,28.235319,-101.122726,157.484940,23.775270,266.868835,281.184998,35.227615,10.171800,286.876221
2754,5.508000,28.235790,-101.118980,157.488998,23.777929,266.868927,281.189453,35.225227,10.168677,286.882782
2755,5.510000,28.233992,-101.122551,157.487183,23.776138,266.871613,281.191223,35.221359,10.173251,286.876556
2756,5.512000,28.238483,-101.119774,157.483231,23.776285,266.868927,281.188507,35.222660,10.175959,286.874786
2757,5.514000,28.236303,-101.120644,157.481537,23.776224,266.867981,281.187988,35.225929,10.168292,286.878113
2758,5.516000,28.234556,-101.124199,157.485916,23.772263,266.864716,281.187653,35.219608,10.170125,286.878296
2759,5.518000,28.236368,-101.119621,157.486221,23.771788,266.866394,281.191895,35.222420,10.167415,286.877045
2760,5.520000,28.232555,-101.121773,157.486801,23.772062,266.868561,281.185822,35.221565,10.170189,286.876038
2761,5.522000,28.233320,-101.122612,157.480881,23.772070,266.871552,281.189575,35.223194,10.170433,286.876129
2762,5.524000,28.236458,-101.122536,157.484406,23.771639,266.868195,281.187317,35.225193,10.168568,286.873505
2763,5.526000,28.234425,-101.126717,157.481400,23.773743,266.869446,281.186676,35.219212,10.169188,286.875854
2764,5.528000,28.237810,-101.122383,157.482040,23.777285,266.869171,281.190704,35.224564,10.169689,286.878357
2765,5.530000,28.233902,-101.123360,157.484894,23.773977,266.868225,281.189789,35.225105,10.174874,286.873596
2766,5.532000,28.236895,-101.122452,157.486938,23.775772,266.868958,281.191223,35.223816,10.170744,286.881073
2767,5.534000,28.239061,-101.122551,157.485336,23.774927,266.865601,281.187592,35.223988,10.170261,286.877625
2768,5.536000,28.237360,-101.123009,157.485367,23.775993,266.871002,281.187592,35.222969,10.175483,286.874115
2769,5.538000,28.239662,-101.121017,157.482254,23.776785,266.867523,281.186584,35.228542,10.176564,286.875275
2770,5.540000,28.236189,-101.120682,157.483276,23.775532,266.870514,281.187073,35.228046,10.172254,286.878021
2771,5.542000,28.235752,-101.121750,157.480865,23.775564,266.868774,281.188660,35.229351,10.174992,286.877075
2772,5.544000,28.238121,-101.123726,157.488159,23.776890,266.865509,281.189667,35.224854,10.174149,286.876770
2773,5.546000,28.237272,-101.122208,157.483688,23.777395,266.871002,281.191040,35.228146,10.169235,286.883240
2774,5.548000,28.238932,-101.123878,157.486282,23.778185,266.869598,281.190704,35.222157,10.172053,286.874054
2775,5.550000,28.235268,-101.121155,157.489059,23.775927,266.873047,281.186920,35.222782,10.171158,286.878174
2776,5.552000,28.236330,-101.123260,157.485748,23.773527,266.868347,281.190796,35.218555,10.173182,286.879852
2777,5.554000,28.236191,-101.122093,157.485367,23.776354,266.868134,281.185913,35.226501,10.168171,286.877930
2778,5.556000,28.232641,-101.123581,157.487122,23.772953,266.868591,281.191833,35.222061,10.170302,286.880493
2779,5.558000,28.232925,-101.123520,157.485382,23.775719,266.868469,281.187653,35.219337,10.174298,286.879852
2780,5.560000,28.236834,-101.120171,157.486282,23.771955,266.870789,281.188141,35.222874,10.171947,286.878540
2781,5.562000,28.236092,-101.123894,157.486267,23.771238,266.866516,281.188812,35.221714,10.169258,286.875092
2782,5.564000,28.233286,-101.125710,157.480621,23.774971,266.867218,281.185455,35.225563,10.171471,286.878601
2783,5.566000,28.235146,-101.124001,157.486603,23.773108,266.867035,281.190979,35.222183,10.170252,286.879364
2784,5.568000,28.232233,-101.124489,157.483185,23.777641,266.870087,281.191833,35.225189,10.167534,286.875977
2785,5.570000,28.235376,-101.122803,157.486572,23.772104,266.870209,281.190887,35.226208,10.171018,286.879608
2786,5.572000,28.237103,-101.122459,157.485748,23.775379,266.866455,281.192017,35.230087,10.164723,286.879547
2787,5.574000,28.234901,-101.122139,157.483948,23.773312,266.868744,281.193024,35.225964,10.173965,286.876221
2788,5.576000,28.237064,-101.122887,157.481445,23.772762,266.867218,281.191040,35.227058,10.175847,286.875275
2789,5.578000,28.234413,-101.121765,157.486252,23.775297,266.868439,281.189056,35.222939,10.174465,286.875519
2790,5.580000,28.238535,-101.122925,157.480515,23.775064,266.868988,281.192200,35.226002,10.168722,286.877960
2791,5.582000,28.239950,-101.120293,157.483231,23.774555,266.867065,281.191193,35.225365,10.171576,286.878204
2792,5.584000,28.234686,-101.120628,157.480148,23.770451,266.870056,281.188416,35.226048,10.173327,286.878174
2793,5.586000,28.241705,-101.123718,157.481628,23.773603,266.869446,281.191406,35.224842,10.173498,286.877045
2794,5.588000,28.234438,-101.124954,157.484665,23.771729,266.865326,281.186768,35.221035,10.171648,286.879150
2795,5.590000,28.234108,-101.122620,157.485138,23.771561,266.868713,281.190643,35.228195,10.169405,286.881592
2796,5.592000,28.236446,-101.126205,157.480560,23.772799,266.867340,281.190887,35.226368,10.171319,286.877075
2797,5.594000,28.236109,-101.122795,157.482086,23.775152,266.867615,281.189514,35.222912,10.170261,286.878052
2798,5.596000,28.232374,-101.129639,157.484406,23.773378,266.867035,281.192657,35.224598,10.169091,286.883850
2799,5.598000,28.232521,-101.122742,157.481552,23.771959,266.869019,281.188385,35.220547,10.172998,286.876617
2800,5.600000,28.236740,-101.118164,157.485901,23.772030,266.865295,281.192566,35.226902,10.172945,286.876129
2801,5.602000,28.236263,-101.120689,157.480194,23.771646,266.867676,281.186859,35.220829,10.174708,286.878265
2802,5.604000,28.236456,-101.122368,157.483673,23.775856,266.866425,281.189850,35.227425,10.174997,286.880798
2803,5.606000,28.238829,-101.125984,157.487686,23.774176,266.868927,281.192139,35.226295,10.170840,286.879639
2804,5.608000,28.237509,-101.121979,157.482773,23.772942,266.865692,281.187897,35.226955,10.168840,286.874207
2805,5.610000,28.239233,-101.124367,157.488510,23.776226,266.869110,281.188538,35.227024,10.173128,286.876465
2806,5.612000,28.235537,-101.121124,157.486572,23.774622,266.869843,281.186859,35.229046,10.168900,286.881195
2807,5.614000,28.237320,-101.124184,157.486206,23.773718,266.866272,281.189728,35.228653,10.170932,286.876251
2808,5.616000,28.235395,-101.125755,157.484528,23.775370,266.866669,281.190399,35.225960,10.170400,286.875641
2809,5.618000,28.235855,-101.127052,157.480133,23.774870,266.865570,281.188812,35.224895,10.175412,286.881134
2810,5.620000,28.235527,-101.121841,157.481537,23.774542,266.867554,281.188812,35.225258,10.171139,286.879669
2811,5.622000,28.236740,-101.119507,157.484192,23.771791,266.864807,281.187195,35.230194,10.172369,286.876434
2812,5.624000,28.234856,-101.125198,157.484436,23.776529,266.865936,281.190948,35.222538,10.174406,286.881134
2813,5.626000,28.236057,-101.121964,157.484055,23.772505,266.866180,281.189789,35.226463,10.168882,286.882904
2814,5.628000,28.236307,-101.125038,157.483002,23.775948,266.866241,281.186462,35.224972,10.170447,286.882233
2815,5.630000,28.233929,-101.118965,157.487228,23.773405,266.864838,281.185547,35.222572,10.168656,286.880981
2816,5.632000,28.234844,-101.124817,157.482544,23.771162,266.868439,281.191803,35.224113,10.170542,286.875854
2817,5.634000,28.236578,-101.120964,157.479416,23.770449,266.867645,281.194489,35.222115,10.171167,286.879517
2818,5.636000,28.235338,-101.126144,157.486053,23.772118,266.866669,281.190186,35.223171,10.172642,286.875732
2819,5.638000,28.237164,-101.119751,157.487076,23.771910,266.865143,281.189575,35.223484,10.174970,286.872742
2820,5.640000,28.238346,-101.122955,157.480331,23.774414,266.868073,281.188568,35.219181,10.178475,286.877899
2821,5.642000,28.237749,-101.122543,157.486069,23.772938,266.867889,281.189606,35.221992,10.179296,286.873352
2822,5.644000,28.234833,-101.123650,157.485214,23.775801,266.867584,281.190338,35.224380,10.173862,286.879486
2823,5.646000,28.232670,-101.121658,157.485519,23.773335,266.868073,281.187714,35.223377,10.173249,286.880707
2824,5.648000,28.236536,-101.126038,157.482635,23.773924,266.866821,281.192566,35.230782,10.174236,286.879211
2825,5.650000,28.239140,-101.123466,157.486755,23.774052,266.868927,281.190979,35.225357,10.171108,286.882294
2826,5.652000,28.236656,-101.121811,157.482727,23.773861,266.864716,281.189362,35.228634,10.171625,286.875366
2827,5.654000,28.236235,-101.122337,157.484909,23.773233,266.866974,281.192566,35.226204,10.171017,286.882141
2828,5.656000,28.238729,-101.121857,157.487274,23.773317,266.866699,281.188995,35.224834,10.172456,286.878418
2829,5.658000,28.237373,-101.121628,157.486450,23.774706,266.869171,281.191528,35.221561,10.169646,286.880737
2830,5.660000,28.237476,-101.125259,157.485291,23.771269,266.863251,281.188873,35.219078,10.169122,286.876495
2831,5.662000,28.239922,-101.121208,157.484329,23.770243,266.866943,281.190186,35.223888,10.168749,286.885620
2832,5.664000,28.238029,-101.118881,157.486176,23.771776,266.867676,281.192230,35.228558,10.171802,286.882263
2833,5.666000,28.234732,-101.122192,157.486771,23.772610,266.867401,281.190765,35.220703,10.170573,286.879425
2834,5.668000,28.235695,-101.122101,157.484406,23.773085,266.869659,281.191528,35.224552,10.175138,286.878815
2835,5.670000,28.235855,-101.121620,157.486069,23.771088,266.869476,281.192291,35.223892,10.170295,286.880646
2836,5.672000,28.234533,-101.120049,157.482498,23.771936,266.869232,281.190826,35.223923,10.170943,286.876190
2837,5.674000,28.235048,-101.121078,157.489822,23.773567,266.867035,281.190369,35.222710,10.173503,286.880432
2838,5.676000,28.234680,-101.117805,157.488083,23.770254,266.866364,281.187744,35.219082,10.178869,286.879517
2839,5.678000,28.235504,-101.121971,157.487411,23.772959,266.866699,281.192505,35.227825,10.172533,286.878876
2840,5.680000,28.234621,-101.120377,157.485565,23.775488,266.865479,281.190186,35.225407,10.170799,286.881165
2841,5.682000,28.237091,-101.124504,157.484192,23.771135,266.869049,281.191650,35.225574,10.173039,286.881989
2842,5.684000,28.233013,-101.123039,157.486206,23.771709,266.868988,281.191132,35.220364,10.174165,286.876740
2843,5.686000,28.239830,-101.118576,157.488632,23.773134,266.869354,281.189545,35.220833,10.171076,286.881622
2844,5.688000,28.236845,-101.124092,157.486176,23.773607,266.866669,281.191650,35.228493,10.170036,286.881256
2845,5.690000,28.240307,-101.121429,157.487030,23.774551,266.867554,281.189758,35.223141,10.173129,286.878113
2846,5.692000,28.237213,-101.122276,157.488174,23.773245,266.868896,281.194519,35.223724,10.175872,286.880219
2847,5.694000,28.238377,-101.125008,157.485519,23.772539,266.865204,281.191132,35.228142,10.171586,286.878052
2848,5.696000,28.234371,-101.126259,157.488327,23.772322,266.868988,281.191833,35.224701,10.171780,286.876038
2849,5.698000,28.235155,-101.121078,157.480652,23.774782,266.868256,281.193329,35.229111,10.169277,286.880249
2850,5.700000,28.232626,-101.125824,157.488876,23.771088,266.868011,281.189362,35.221611,10.167768,286.879425
2851,5.702000,28.235477,-101.124557,157.487030,23.773746,266.868500,281.192200,35.220757,10.175488,286.883606
2852,5.704000,28.239697,-101.122139,157.481277,23.774086,266.865509,281.189545,35.218151,10.168739,286.880341
2853,5.706000,28.234499,-101.123077,157.483505,23.772856,266.865509,281.190918,35.224148,10.166873,286.875519
2854,5.708000,28.232212,-101.123146,157.483597,23.771025,266.868011,281.192139,35.224010,10.170227,286.879456
2855,5.710000,28.236351,-101.121834,157.484970,23.771896,266.871704,281.193176,35.225788,10.170251,286.880249
2856,5.712000,28.233082,-101.121666,157.486084,23.773432,266.865417,281.191101,35.217548,10.169381,286.886047
2857,5.714000,28.232300,-101.123940,157.487686,23.774199,266.868164,281.189240,35.224476,10.172369,286.881287
2858,5.716000,28.238218,-101.122887,157.486008,23.773235,266.867889,281.190613,35.227028,10.173380,286.883575
2859,5.718000,28.235863,-101.124298,157.487610,23.775333,266.865295,281.192535,35.225368,10.166584,286.881866
2860,5.720000,28.234304,-101.125023,157.485519,23.776915,266.868439,281.193176,35.228535,10.167778,286.883636
2861,5.722000,28.241129,-101.125160,157.484512,23.773552,266.866638,281.190704,35.226379,10.171220,286.878082
2862,5.724000,28.235512,-101.121048,157.481888,23.774530,266.867645,281.193359,35.217682,10.172930,286.876556
2863,5.726000,28.236015,-101.122055,157.486008,23.773975,266.868347,281.192230,35.226479,10.176233,286.876312
2864,5.728000,28.237648,-101.121567,157.480988,23.776022,266.868561,281.190460,35.221573,10.174584,286.878723
2865,5.730000,28.237255,-101.123573,157.486481,23.774776,266.867706,281.193085,35.225838,10.173489,286.879852
2866,5.732000,28.234510,-101.124161,157.485229,23.770935,266.866425,281.191376,35.225124,10.170454,286.877838
2867,5.734000,28.237656,-101.123665,157.483139,23.773712,266.869965,281.191223,35.224705,10.171077,286.883575
2868,5.736000,28.235273,-101.123917,157.485245,23.773306,266.867340,281.188354,35.217560,10.176508,286.877930
2869,5.738000,28.230042,-101.123772,157.484222,23.772186,266.866852,281.190399,35.220051,10.173402,286.879303
2870,5.740000,28.238234,-101.126572,157.488297,23.773392,266.868103,281.191162,35.224670,10.172921,286.880524
2871,5.742000,28.237064,-101.124992,157.485718,23.770618,266.867554,281.191071,35.220600,10.168777,286.883148
2872,5.744000,28.230341,-101.121155,157.484238,23.771887,266.868347,281.190613,35.222847,10.173244,286.878357
2873,5.746000,28.232216,-101.122940,157.482666,23.772654,266.866821,281.194305,35.224167,10.168405,286.882263
2874,5.748000,28.231596,-101.124008,157.482635,23.772188,266.866028,281.191772,35.225838,10.172302,286.879150
2875,5.750000,28.236965,-101.124115,157.482880,23.771824,266.865784,281.191254,35.228687,10.173100,286.878815
2876,5.752000,28.234638,-101.119560,157.485748,23.773573,266.867279,281.189148,35.227123,10.168924,286.881104
2877,5.754000,28.235601,-101.122459,157.484879,23.771442,266.868317,281.192963,35.222683,10.172869,286.878448
2878,5.756000,28.234926,-101.124123,157.487854,23.774542,266.866058,281.191162,35.222668,10.171288,286.882172
2879,5.758000,28.238190,-101.121498,157.485489,23.774097,266.870605,281.189606,35.225071,10.174641,286.875793
2880,5.760000,28.236753,-101.123100,157.487534,23.772123,266.867828,281.193115,35.227436,10.173017,286.878540
2881,5.762000,28.237715,-101.121010,157.484360,23.772247,266.867676,281.190155,35.226189,10.170743,286.881744
2882,5.764000,28.236664,-101.125008,157.487625,23.772346,266.867554,281.192261,35.232265,10.171227,286.876312
2883,5.766000,28.233036,-101.122711,157.487473,23.773312,266.869781,281.191620,35.228180,10.172518,286.878082
2884,5.768000,28.233133,-101.123909,157.487091,23.772589,266.866516,281.190704,35.223320,10.171777,286.878845
2885,5.770000,28.232683,-101.124794,157.483139,23.775278,266.865875,281.192719,35.223145,10.172480,286.877441
2886,5.772000,28.234549,-101.121231,157.485229,23.772667,266.868866,281.194489,35.218193,10.171553,286.883820
2887,5.774000,28.233885,-101.123085,157.489304,23.774191,266.866150,281.190582,35.218071,10.176104,286.879425
2888,5.776000,28.234123,-101.124191,157.487335,23.768328,266.867859,281.192230,35.224407,10.169253,286.881531
2889,5.778000,28.231304,-101.123413,157.485672,23.773525,266.866058,281.194061,35.225178,10.175512,286.879852
2890,5.780000,28.234556,-101.122505,157.485291,23.770630,266.866302,281.191895,35.225868,10.169907,286.874847
2891,5.782000,28.236626,-101.118591,157.487579,23.771238,266.869049,281.194458,35.224949,10.171251,286.878143
2892,5.784000,28.234148,-101.123016,157.489990,23.771460,266.865997,281.192719,35.225441,10.177306,286.877014
2893,5.786000,28.241467,-101.121277,157.486389,23.773111,266.868103,281.189697,35.226261,10.173106,286.876648
2894,5.788000,28.235601,-101.120064,157.488571,23.775309,266.867554,281.195984,35.225971,10.169759,286.877594
2895,5.790000,28.236900,-101.118866,157.487930,23.772955,266.866577,281.191650,35.224823,10.175013,286.881104
2896,5.792000,28.238155,-101.120361,157.487991,23.773895,266.866547,281.190186,35.224216,10.170485,286.876678
2897,5.794000,28.240591,-101.122223,157.483597,23.774664,266.866364,281.188782,35.225872,10.173245,286.876678
2898,5.796000,28.237597,-101.120995,157.482010,23.770927,266.866516,281.191956,35.230709,10.173628,286.873260
